ID,Business Name,Slug,Status,Profile Status,Claimed,Featured,Confidence Score,Main Category,Secondary Categories,Suburb,City,State,Postcode,Service Radius (km),Services Nationwide,Services Statewide,All States,Description,Phone,Email,Website,ABN,Year Established,Google Business URL,Service Tags,Defect Tags,Repair System Tags,Capability Tags,Licences,Created At
4639,Stulz Australia Pty Ltd,stulz-australia-pty-ltd,published,basic,No,No,60,Air Conditioning Contractors,,Murarrie,,QLD,4172,,No,No,QLD,,(07) 3890 5755,,https://www.stulz.com.au/,,,,,,,,,29/05/2026
4647,Sun City Airconditioning,sun-city-airconditioning,published,basic,No,No,60,Air Conditioning Contractors,,Banyo,,QLD,4014,,No,No,QLD,,(07) 3283 5566,,http://www.suncityair.com.au/,,,,,,,,,29/05/2026
6050,Teknic Cooling,teknic-cooling,published,basic,No,No,60,Air Conditioning Contractors,,Lockleys,,SA,5032,,No,No,SA,,0402 109 998,,,,,,,,,,,29/05/2026
677,Templestowe Heating And Cooling,templestowe-heating-and-cooling,published,basic,No,No,60,Air Conditioning Contractors,,Bulleen,,VIC,3105,,No,No,VIC,,(03) 9852 2335,mail@temptv.com.au,https://ttvheatingandcooling.com.au/,,,,,,,,,29/05/2026
6569,The Heat Pump Shop,the-heat-pump-shop,published,basic,No,No,60,Air Conditioning Contractors,,Goodwood,,TAS,7010,,No,No,TAS,"From Business: We are the industry leaders when it comes to the provision of heating and cooling systems that deliver on your expectations. In fact, we aim to exceed your…",(03) 6272 0066,,http://heatpump.com.au/,,,,,,,,,29/05/2026
1549,The Heat-pump Man,the-heat-pump-man,published,basic,No,No,60,Air Conditioning Contractors,,Hobart,,TAS,7000,,No,No,TAS,"From Business: The Heat Pump Man offers heat pump servicing, supply, installation and replacements in all areas of Southern Tasmania. Friendly, reliable and experienced.",0458 750 559,theheatpumpman@bigpond.com,https://www.heatpumpman.com.au/,,,,,,,,,29/05/2026
679,Tonna Heating & Cooling,tonna-heating-and-cooling,published,basic,No,No,60,Air Conditioning Contractors,,Sunshine West,,VIC,3020,,No,No,VIC,,(03) 9311 0510,info@tonna.com.au,http://www.tonna.com.au/,,,,,,,,,29/05/2026
4635,Top Value Air Conditioning,top-value-air-conditioning,published,basic,No,No,60,Air Conditioning Contractors,,Rocklea,,QLD,4106,,No,No,QLD,,0401 688 036,,,,,,,,,,,29/05/2026
1376,True Air,true-air,published,basic,No,No,60,Air Conditioning Contractors,,Adelaide,,SA,5000,,No,No,SA,,0401 631 320,trueair2@adam.com.au,http://www.trueairac.com.au/,,,,,,,,,29/05/2026
6046,Ventum Air Management,ventum-air-management,published,basic,No,No,60,Air Conditioning Contractors,,Dudley Park,,SA,5008,,No,No,SA,,0415 100 115,,,,,,,,,,,29/05/2026
3736,Vilair Air Filters,vilair-air-filters,published,basic,No,No,60,Air Conditioning Contractors,,Kew,,VIC,3101,,No,No,VIC,,(03) 9853 6258,,,,,,,,,,,29/05/2026
365,Vital Air Conditioning Services Pty Ltd,vital-air-conditioning-services-pty-ltd,published,basic,No,No,60,Air Conditioning Contractors,,Surry Hills,,NSW,2010,,No,No,NSW,"From Business: We repair and service all types of air conditioning units including spilt, ducted, air/water cooled package units, and window type air conditioning units known…",(02) 9730 0529,info@vitalaircon.com.au,https://www.vitalaircon.com.au/,,,,,,,,,29/05/2026
6052,VK SA Air- Con & Refrigeration,vk-sa-air-con-and-refrigeration,published,basic,No,No,60,Air Conditioning Contractors,,Enfield,,SA,5085,,No,No,SA,"From Business: Air Conditioning, Quality Design and Installation Services, On Schedule, and on a Budget along with outstanding customer service",0401 465 951,,,,,,,,,,,29/05/2026
1380,Watson Fitzgerald and Associates Pty Ltd,watson-fitzgerald-and-associates-pty-ltd,published,basic,No,No,60,Air Conditioning Contractors,,Torrensville,,SA,5031,,No,No,SA,"From Business: At Watson Fitzgerald & Associates, we specialise in the design, construction, and maintenance of mechanical services.",(08) 8340 3366,office@watfitz.com.au,http://www.watfitz.com.au/,,,,,,,,,29/05/2026
6044,West End Breeze,west-end-breeze,published,basic,No,No,60,Air Conditioning Contractors,,Richmond,,SA,5033,,No,No,SA,,(08) 8352 1066,,,,,,,,,,,29/05/2026
6047,White Air Services Plympton,white-air-services-plympton,published,basic,No,No,60,Air Conditioning Contractors,,Plympton,,SA,5038,,No,No,SA,,(08) 7282 0859,,,,,,,,,,,29/05/2026
4630,York International Australia Pty Ltd.,york-international-australia-pty-ltd,published,basic,No,No,60,Air Conditioning Contractors,,Toowong,,QLD,4066,,No,No,QLD,,(07) 3255 1722,,,,,,,,,,,29/05/2026
3579,A Asbestos Specialist,a-asbestos-specialist,published,basic,No,No,60,Asbestos Consultants,,Williamstown,,VIC,3016,,No,No,VIC,,0414 390 450,,,,,,,,,,,29/05/2026
3595,A.J.'s Demolitions & Recyclers Pty Ltd,ajs-demolitions-and-recyclers-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Ravenhall,,VIC,3023,,No,No,VIC,,0418 534 213,,,,,,,,,,,29/05/2026
3571,A1 Asbestos Removal Melbourne,a1-asbestos-removal-melbourne,published,basic,No,No,60,Asbestos Consultants,,North Melbourne,,VIC,3051,,No,No,VIC,"From Business: A1 Asbestos Removal Melbourne is the primary firm for asbestos removal in Melbourne. We provide a safe asbestos removal & disposal, inspections and testing.",(03) 8592 4761,,,,,,,,,,,29/05/2026
5932,AAA 4 Seasons Asbestos Removal,aaa-4-seasons-asbestos-removal,published,basic,No,No,60,Asbestos Consultants,,Wingfield,,SA,5013,,No,No,SA,,0412 847 711,,,,,,,,,,,29/05/2026
5303,AAA Asbestos Removal,aaa-asbestos-removal,published,basic,No,No,60,Asbestos Consultants,,Shelley,,WA,6148,,No,No,WA,,0438 993 730,,,,,,,,,,,29/05/2026
4485,Absolute Asbestos Removal,absolute-asbestos-removal,published,basic,No,No,60,Asbestos Consultants,,Archerfield,,QLD,4108,,No,No,QLD,,1300 857 422,,,,,,,,,,,29/05/2026
3583,Absolute Demolition,absolute-demolition,published,basic,No,No,60,Asbestos Consultants,,Brooklyn,,VIC,3012,,No,No,VIC,,(03) 9369 3766,,,,,,,,,,,29/05/2026
3594,Ace Bin Hire,ace-bin-hire,published,basic,No,No,60,Asbestos Consultants,,Heatherton,,VIC,3202,,No,No,VIC,,(03) 9551 3225,,,,,,,,,,,29/05/2026
3582,Active Demolition Vic Pty Ltd,active-demolition-vic-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Murrumbeena,,VIC,3163,,No,No,VIC,,(03) 9564 7462,,,,,,,,,,,29/05/2026
5928,Adelaide Asbestos Removal,adelaide-asbestos-removal,published,basic,No,No,60,Asbestos Consultants,,Adelaide,,SA,5000,,No,No,SA,"From Business: We do domestic and commercial building works including demolition, asbestos removal, earthmoving & excavation, rubbish removal, yard clearing, building site work…",0419 846 201,,https://www.truelocal.com.au/business/adelaide-asbestos-removal-1/adelaide,,,,,,,,,29/05/2026
3588,ADS Asbestos Removal Pty Ltd,ads-asbestos-removal-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Sunshine North,,VIC,3020,,No,No,VIC,,1300 064 277,,https://www.adsasbestosremoval.com.au/,,,,,,,,,29/05/2026
6509,Advanced Asbestos Removal,advanced-asbestos-removal,published,basic,No,No,60,Asbestos Consultants,,Midway Point,,TAS,7171,,No,No,TAS,,0423 907 265,,,,,,,,,,,29/05/2026
4483,Advanced Deconstruction,advanced-deconstruction,published,basic,No,No,60,Asbestos Consultants,,Salisbury,,QLD,4107,,No,No,QLD,,1300 988 488,,http://www.advd.com.au/,,,,,,,,,29/05/2026
1183,AECOM,aecom,published,basic,No,No,60,Asbestos Consultants,,Perth,,WA,6000,,No,No,WA,,(08) 6208 0000,corey.zussman@aecom.com,https://www.aecom.com/,,,,,,,,,29/05/2026
5929,Airflow Asbestos Removal and Demolition Pty. Ltd.,airflow-asbestos-removal-and-demolition-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Keswick,,SA,5035,,No,No,SA,,(08) 8293 3935,,,,,,,,,,,29/05/2026
3573,AlertForce Melbourne,alertforce-melbourne,published,basic,No,No,60,Asbestos Consultants,,Melbourne,,VIC,3000,,No,No,VIC,,1800 900 222,,http://www.alertforce.com.au/contact/brisbane/?utm_source=yellowpages&utm_medium=citation&utm_campaign=localseo,,,,,,,,,29/05/2026
3589,All Around Demolition & Asbestos Removals,all-around-demolition-and-asbestos-removals,published,basic,No,No,60,Asbestos Consultants,,Glenroy,,VIC,3046,,No,No,VIC,,(03) 9323 5904,,,,,,,,,,,29/05/2026
3572,All Asbestos Removal Melbourne,all-asbestos-removal-melbourne,published,basic,No,No,60,Asbestos Consultants,,Melbourne,,VIC,3000,,No,No,VIC,,(03) 9068 6367,,,,,,,,,,,29/05/2026
1345,Allstar Asbestos Services,allstar-asbestos-services,published,basic,No,No,60,Asbestos Consultants,,Adelaide,,SA,5000,,No,No,SA,,0447 496 700,admin@allstarasbestos.com.au,http://www.allstarasbestos.com.au/,,,,,,,,,29/05/2026
5307,Anthony Pecotich Demolition,anthony-pecotich-demolition,published,basic,No,No,60,Asbestos Consultants,,Coolbellup,,WA,6163,,No,No,WA,,(08) 9331 2759,,,,,,,,,,,29/05/2026
3593,Anytime Asbestos Removal,anytime-asbestos-removal,published,basic,No,No,60,Asbestos Consultants,,Beaumaris,,VIC,3193,,No,No,VIC,,(03) 9589 7962,,,,,,,,,,,29/05/2026
3581,Apex Waste-Asbestos Transport,apex-waste-asbestos-transport,published,basic,No,No,60,Asbestos Consultants,,Tottenham,,VIC,3012,,No,No,VIC,,(03) 9314 9911,,,,,,,,,,,29/05/2026
3591,AR ENVIRONMENTAL PTY LTD,ar-environmental-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Bundoora,,VIC,3083,,No,No,VIC,,(03) 9435 4511,,,,,,,,,,,29/05/2026
918,Asbestology,asbestology,published,basic,No,No,60,Asbestos Consultants,,Milton,,QLD,4064,,No,No,QLD,,0406 463 382,%20info@asbestology.com.au,http://asbestology.com.au/,,,,,,,,,29/05/2026
3587,Asbestos & Roofing Specialist,asbestos-and-roofing-specialist,published,basic,No,No,60,Asbestos Consultants,,Bentleigh East,,VIC,3165,,No,No,VIC,,0413 199 449,,,,,,,,,,,29/05/2026
919,Asbestos Audit,asbestos-audit,published,basic,No,No,60,Asbestos Consultants,,Windsor,,QLD,4030,,No,No,QLD,From Business: Prime Building & Pest Inspectors are always investigating and looking at the latest inspection methods.,1300 550 178,info@globalasbestosaudits.com.au,http://www.asbestosaudit.com.au/,,,,,,,,,29/05/2026
3578,Asbestos Audits Australia Pty Ltd,asbestos-audits-australia-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Kew,,VIC,3101,,No,No,VIC,,1300 739 785,,http://www.asbestosauditsaustralia.com/,,,,,,,,,29/05/2026
3584,Asbestos Clear,asbestos-clear,published,basic,No,No,60,Asbestos Consultants,,Burwood,,VIC,3125,,No,No,VIC,,(03) 8609 8378,,,,,,,,,,,29/05/2026
3574,Asbestos Edge,asbestos-edge,published,basic,No,No,60,Asbestos Consultants,,South Melbourne,,VIC,3205,,No,No,VIC,,(03) 9625 9696,,,,,,,,,,,29/05/2026
4492,Asbestos Extraction and Containment Qld,asbestos-extraction-and-containment-qld,published,basic,No,No,60,Asbestos Consultants,,Runcorn,,QLD,4113,,No,No,QLD,,(07) 3341 6320,,,,,,,,,,,29/05/2026
5312,Asbestos Masters WA,asbestos-masters-wa,published,basic,No,No,60,Asbestos Consultants,,Greenfields,,WA,6210,,No,No,WA,"From Business: Asbestos Masters WA has been servicing the Peel Region and country areas for the past 19 years and the team pride themselves on doing the job properly, with top…",0418 945 660,,,,,,,,,,,29/05/2026
6507,Asbestos Solutions Tasmania,asbestos-solutions-tasmania,published,basic,No,No,60,Asbestos Consultants,,Tranmere,,TAS,7018,,No,No,TAS,From Business: Asbestos Solutions Tasmania has been in business Since September 2005. Michael (Mick) Lyden is the “B Class” asbestos removal licence holder and owner/director…,0418 590 526,,,,,,,,,,,29/05/2026
6508,Asbestos Watch Hobart,asbestos-watch-hobart,published,basic,No,No,60,Asbestos Consultants,,Cambridge,,TAS,7170,,No,No,TAS,,(03) 6169 0500,,,,,,,,,,,29/05/2026
4493,Asbestos Wizard,asbestos-wizard,published,basic,No,No,60,Asbestos Consultants,,Brendale,,QLD,4500,,No,No,QLD,,0434 907 451,,,,,,,,,,,29/05/2026
4487,ATS Australian Technical Services Pty Ltd,ats-australian-technical-services-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Wynnum West,,QLD,4178,,No,No,QLD,,(07) 3348 7311,,,,,,,,,,,29/05/2026
1184,Aurora Environmental Pty Ltd,aurora-environmental-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Perth,,WA,6000,,No,No,WA,,(08) 9227 2600,info@auroraenvironmental.com.au,http://www.auroraenvironmental.com.au/,,,,,,,,,29/05/2026
628,Australasian Technical Services (VIC) Pty Ltd,australasian-technical-services-vic-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Oakleigh,,VIC,3166,,No,No,VIC,,(03) 9567 8400,melbourne@atstech.com.au,http://www.atstech.com.au/,,,,,,,,,29/05/2026
629,Australian Safer Environment & Technology Pty Ltd,australian-safer-environment-and-technology-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Glen Waverley,,VIC,3150,,No,No,VIC,,1300 764 704,info@ausset.com.au,http://www.ausset.com.au/,,,,,,,,,29/05/2026
5933,Azytek Pty Ltd,azytek-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Largs Bay,,SA,5016,,No,No,SA,,0417 594 189,,,,,,,,,,,29/05/2026
917,BBM Contracts Pty Ltd,bbm-contracts-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Spring Hill,,QLD,4000,,No,No,QLD,,1300 427 237,admin@bbmcontracts.com.au,http://www.bbmcontracts.com.au/,,,,,,,,,29/05/2026
4486,Bunneys Demolitions,bunneys-demolitions,published,basic,No,No,60,Asbestos Consultants,,Virginia,,QLD,4014,,No,No,QLD,,(07) 3265 2177,,http://www.bunneysdemolition.com.au/,,,,,,,,,29/05/2026
920,Campak Building Services,campak-building-services,published,basic,No,No,60,Asbestos Consultants,,Toowong,,QLD,4066,,No,No,QLD,,(07) 3870 4528,office@campak.com.au,http://www.campak.com.au/,,,,,,,,,29/05/2026
4489,Clear Asbestos Removal Brisbane,clear-asbestos-removal-brisbane,published,basic,No,No,60,Asbestos Consultants,,Sumner,,QLD,4074,,No,No,QLD,"From Business: Clear Asbestos Removal Brisbane is an endorsement site for B-class licensed contractors across Australia, particularly in Brisbane area.",(07) 3180 1415,,,,,,,,,,,29/05/2026
5301,CMWA Contracting,cmwa-contracting,published,basic,No,No,60,Asbestos Consultants,,North Perth,,WA,6006,,No,No,WA,,(08) 9206 1275,,,,,,,,,,,29/05/2026
3590,Cobra Contracting Services Pty Ltd,cobra-contracting-services-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Cheltenham,,VIC,3192,,No,No,VIC,,(03) 9585 0765,,,,,,,,,,,29/05/2026
1344,Controlled Demolition SA Pty Ltd,controlled-demolition-sa-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Kilkenny,,SA,5009,,No,No,SA,,0408 885 725,micah@micahrich.com,https://controlleddemolitionsa.com.au/,,,,,,,,,29/05/2026
5304,Direct Asbestos,direct-asbestos,published,basic,No,No,60,Asbestos Consultants,,City Beach,,WA,6015,,No,No,WA,,1300 850 604,,,,,,,,,,,29/05/2026
6505,Dowling Michael,dowling-michael,published,basic,No,No,60,Asbestos Consultants,,Sandy Bay,,TAS,7005,,No,No,TAS,,(03) 6225 3376,,,,,,,,,,,29/05/2026
916,Envirohealth Consulting Pty Ltd,envirohealth-consulting-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Murarrie,,QLD,4172,,No,No,QLD,"From Business: Asbestos Testing & Assessment, Occupational Hygiene Services",(07) 3390 5344,info@envirohealth.com.au,http://www.envirohealth.com.au/,,,,,,,,,29/05/2026
627,Environmental Health Solutions (EHS),environmental-health-solutions-ehs,published,basic,No,No,60,Asbestos Consultants,,Docklands,,VIC,3008,,No,No,VIC,,1300 856 510,info@ehsolutions.com.au,http://www.ehsolutions.com.au/,,,,,,,,,29/05/2026
4494,Foamshield,foamshield,published,basic,No,No,60,Asbestos Consultants,,Brendale,,QLD,4500,,No,No,QLD,,(07) 3205 3070,,,,,,,,,,,29/05/2026
5306,Fremantle Asbestos Removal,fremantle-asbestos-removal,published,basic,No,No,60,Asbestos Consultants,,Fremantle,,WA,6160,,No,No,WA,,(08) 9335 1111,,,,,,,,,,,29/05/2026
1185,Fresh and Clear Asbestos Removal,fresh-and-clear-asbestos-removal,published,basic,No,No,60,Asbestos Consultants,,Perth,,WA,6000,,No,No,WA,,(08) 6336 9930,info@mysite.com,http://www.freshandclear.com.au/,,,,,,,,,29/05/2026
3576,Higgins Industrial Services,higgins-industrial-services,published,basic,No,No,60,Asbestos Consultants,,Port Melbourne,,VIC,3207,,No,No,VIC,,(03) 9646 9999,,,,,,,,,,,29/05/2026
5309,Hills Asbestos Removal & Demolition,hills-asbestos-removal-and-demolition,published,basic,No,No,60,Asbestos Consultants,,Mount Helena,,WA,6082,,No,No,WA,,0412 402 950,,,,,,,,,,,29/05/2026
6512,Hobart Asbestos Removal & Demolition,hobart-asbestos-removal-and-demolition,published,basic,No,No,60,Asbestos Consultants,,Hobart,,TAS,7000,,No,No,TAS,From Business: With over 30 years combined industry experience our team deliver a safe and reliable removal service.,0431 460 742,,http://www.hobartasbestosremoval.com/,,,,,,,,,29/05/2026
6511,Holdfast Pty Ltd,holdfast-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,North Hobart,,TAS,7000,,No,No,TAS,From Business: Holdfast was established in 2008 and has grown from a kitchen-table business into one of Tasmania’s most trusted building surveying firms. We enjoy productive…,(03) 6231 5717,,http://holdfasttas.com/,,,,,,,,,29/05/2026
1528,Home Inspection Solutions,home-inspection-solutions,published,basic,No,No,60,Asbestos Consultants,,Old Beach,,TAS,7017,,No,No,TAS,"From Business: With over 40 years in the building industry, Darren has built, renovated, inspected and assessed hundreds of properties across Tasmania. Having worked as a…",0413 325 079,leannepeace@bigpond.com,https://homeinspectionsolutions.com.au/,,,,,,,,,29/05/2026
4491,iAsbestos Removal Brisbane,iasbestos-removal-brisbane,published,basic,No,No,60,Asbestos Consultants,,Sunnybank Hills,,QLD,4109,,No,No,QLD,,(07) 3102 3215,,http://www.iasbestosremovalbrisbane.com.au/,,,,,,,,,29/05/2026
3585,Identifibre Pty Ltd,identifibre-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Oakleigh,,VIC,3166,,No,No,VIC,,(03) 9563 2957,,,,,,,,,,,29/05/2026
6506,Independent Roofing Services (Tas) Pty Ltd,independent-roofing-services-tas-pty-ltd,published,basic,No,No,60,Asbestos Consultants,,Montrose,,TAS,7010,,No,No,TAS,,(03) 6272 8788,,,,,,,,,,,29/05/2026
1189,Jag Demolition,jag-demolition,published,basic,No,No,60,Asbestos Consultants,,Gnangara,,WA,6077,,No,No,WA,,(08) 9404 8721,info@jaggroup.com.au,http://www.jagdemolition.com.au/,,,,,,,,,29/05/2026
5308,JC Asbestos Removal,jc-asbestos-removal,published,basic,No,No,60,Asbestos Consultants,,Heathridge,,WA,6027,,No,No,WA,,0439 906 337,,,,,,,,,,,29/05/2026
1187,K.B.E. Contracting Australia,kbe-contracting-australia,published,basic,No,No,60,Asbestos Consultants,,Beckenham,,WA,6107,,No,No,WA,,(08) 9358 1170,info@kbe.net.au,http://www.kbe.net.au/,,,,,,,,,29/05/2026
922,Kayhan Building Services,kayhan-building-services,published,basic,No,No,60,Asbestos Consultants,,Sunnybank,,QLD,4109,,No,No,QLD,,(07) 3344 1577,office@kayhan.biz,http://www.kayhan.biz/,,,,,,,,,29/05/2026
1186,Lifetree Enviromental,lifetree-enviromental,published,basic,No,No,60,Asbestos Consultants,,Willetton,,WA,6155,,No,No,WA,,(08) 9354 7405,info@lifetreeenvironmental.com.au,http://www.lifetreeenvironmental.com.au/,,,,,,,,,29/05/2026
3577,Melbourne Asbestos Removal & Demolition,melbourne-asbestos-removal-and-demolition,published,basic,No,No,60,Asbestos Consultants,,Balaclava,,VIC,3183,,No,No,VIC,,0412 338 150,,,,,,,,,,,29/05/2026
